id,content_type,content_license,attribution_url,word_id,title,transcription,download_url,audio_format
383,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"chui","","/audio/383.wav",WAV
384,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"chura","","/audio/384.wav",WAV
382,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"chini","","/audio/382.wav",WAV
381,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"chapati","","/audio/381.wav",WAV
380,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"chakula","","/audio/380.wav",WAV
379,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"chaki","","/audio/379.wav",WAV
378,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"buibui","","/audio/378.wav",WAV
376,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"bata","","/audio/376.wav",WAV
377,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"bibi","","/audio/377.wav",WAV
448,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"kumi","","/audio/448.wav",WAV
449,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"kuna","","/audio/449.wav",WAV
450,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"kuni","","/audio/450.wav",WAV
451,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"kuona","","/audio/451.wav",WAV
452,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"kuwa","","/audio/452.wav",WAV
453,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"kwa","","/audio/453.wav",WAV
454,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"kwani","","/audio/454.wav",WAV
455,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"kweli","","/audio/455.wav",WAV
456,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"la","","/audio/456.wav",WAV
457,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"lakini","","/audio/457.wav",WAV
458,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"lala","","/audio/458.wav",WAV
459,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"leo","","/audio/459.wav",WAV
460,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"lile","","/audio/460.wav",WAV
461,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"lima","","/audio/461.wav",WAV
462,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"limao","","/audio/462.wav",WAV
463,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"madini","","/audio/463.wav",WAV
464,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"maji","","/audio/464.wav",WAV
465,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"mama","","/audio/465.wav",WAV
466,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"mamake","","/audio/466.wav",WAV
467,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"mane","","/audio/467.wav",WAV
468,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"manene","","/audio/468.wav",WAV
469,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"manjano","","/audio/469.wav",WAV
470,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"maua","","/audio/470.wav",WAV
471,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"mawili","","/audio/471.wav",WAV
472,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"mguu","","/audio/472.wav",WAV
473,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"mimea","","/audio/473.wav",WAV
474,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"mimi","","/audio/474.wav",WAV
475,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"miti","","/audio/475.wav",WAV
476,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"mke","","/audio/476.wav",WAV
477,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"mkia","","/audio/477.wav",WAV
478,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"mkono","","/audio/478.wav",WAV
479,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"mmea","","/audio/479.wav",WAV
480,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"mnyama","","/audio/480.wav",WAV
481,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"mojo","","/audio/481.wav",WAV
482,audio/wav,CREATIVE_COMMONS_CC_BY,"http://swa.elimu.ai",,"moto","","/audio/482.wav",WAV
