id,content_type,content_license,attribution_url,word_id,title,transcription,download_url,audio_format
342,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"letter_sound_ou","","/audio/342.wav",WAV
343,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"letter_sound_p","","/audio/343.wav",WAV
344,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"letter_sound_qu","","/audio/344.wav",WAV
345,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"letter_sound_r","","/audio/345.wav",WAV
346,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"letter_sound_s","","/audio/346.wav",WAV
347,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"letter_sound_sh","","/audio/347.wav",WAV
348,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"letter_sound_t","","/audio/348.wav",WAV
349,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"letter_sound_th","","/audio/349.wav",WAV
350,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"letter_sound_th_t","","/audio/350.wav",WAV
351,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"letter_sound_u","","/audio/351.wav",WAV
352,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"letter_sound_ue","","/audio/352.wav",WAV
353,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"letter_sound_v","","/audio/353.wav",WAV
354,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"letter_sound_w","","/audio/354.wav",WAV
355,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"letter_sound_x","","/audio/355.wav",WAV
356,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"letter_sound_y","","/audio/356.wav",WAV
357,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"letter_sound_z","","/audio/357.wav",WAV
550,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"number_ten","","/audio/550.wav",WAV
